word,frequency,length,category,tag_detail
கிளப்போடு,2,5,NOUN,NOMINAL_SUFFIX_டு
பவந்தர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
காசெட்கள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
ஐஒடிஎல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
ப்ரீதியாகி,2,5,NOUN,BASE_NOUN
ஒருகிளி,2,4,NOUN,BASE_NOUN_VOWEL_ளி
மலேகாம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
டௌயிரி,2,3,NOUN,BASE_NOUN_VOWEL_ரி
கோமெரா,2,3,NOUN,BASE_NOUN
கார்போரல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
சுகியாம,2,4,NOUN,BASE_NOUN
சாசிண்டி,2,4,NOUN,BASE_NOUN
நைனியாங்கை,2,5,NOUN,NOMINAL_SUFFIX_கை
வேதான்னா,2,4,NOUN,BASE_NOUN
ஏற்கிறாளா,2,5,NOUN,BASE_NOUN
குன்டண்ணா,2,5,NOUN,BASE_NOUN
ஆசிதா,2,3,NOUN,BASE_NOUN
க்ருக்மேன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
ஐடென்டி,2,4,NOUN,BASE_NOUN
அழிந்துத,2,5,NOUN,BASE_NOUN
இலங்ககை,2,5,NOUN,NOMINAL_SUFFIX_கை
எட்வா,2,3,NOUN,BASE_NOUN
பாகதிப்ப,2,5,NOUN,BASE_NOUN
பகோதி,2,3,NOUN,NOMINAL_SUFFIX_தி
நைநிடால்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
சிராம்,2,3,NOUN,BASE_NOUN_CONSONANT_ம்
சுவித,2,3,NOUN,BASE_NOUN
ரூபாடீநு,2,4,NOUN,BASE_NOUN
டியோரன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
லாத்தம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
வெசிகிள்,2,4,NOUN,BASE_NOUN_CONSONANT_ள்
மைசூன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
டிஎன்ஓஏ,2,5,NOUN,BASE_NOUN
கெனிமா,2,3,NOUN,BASE_NOUN
விடுபட்டி,2,5,NOUN,BASE_NOUN
தல்மேதா,2,4,NOUN,BASE_NOUN
நீதிப்பணி,2,5,NOUN,BASE_NOUN
டெபர்ரா,2,4,NOUN,BASE_NOUN
அம்மாநி,2,4,NOUN,BASE_NOUN
சிருந்தா,2,4,NOUN,BASE_NOUN
வலுப்பூர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
தொறடி,2,3,NOUN,BASE_NOUN
வெட்டுறோம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
எல்விசி,2,4,NOUN,NOMINAL_SUFFIX_சி
பிரம்மோத,2,5,NOUN,BASE_NOUN
சுக்கூ,2,3,NOUN,BASE_NOUN
சிம்மமாய்,2,5,NOUN,BASE_NOUN_CONSONANT_ய்
தொடுவாவா,2,4,NOUN,BASE_NOUN
சவோரி,2,3,NOUN,BASE_NOUN_VOWEL_ரி
லைகோடான்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
வத்தகை,2,4,NOUN,NOMINAL_SUFFIX_கை
நதிமுல்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
டையானது,2,4,NOUN,BASE_NOUN_VOWEL_து
ஆலைகளி,2,4,NOUN,BASE_NOUN_VOWEL_ளி
கேராவன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
நடுகாவிரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
கதைகூறி,2,4,NOUN,BASE_NOUN
எடைதூக்கி,2,5,NOUN,BASE_NOUN
தேவைபோக,2,4,NOUN,BASE_NOUN
பரேமி,2,3,NOUN,BASE_NOUN
பான்மசால,2,5,NOUN,BASE_NOUN
நிர்குணம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
ச்ரேணி,2,3,NOUN,BASE_NOUN
யுவினா,2,3,NOUN,BASE_NOUN
பேட்ச்கள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
சுதிர்பாபு,2,5,NOUN,NOMINAL_SUFFIX_பு
கொள்கைமாறா,2,5,NOUN,BASE_NOUN
சகர்மலா,2,5,NOUN,BASE_NOUN
அமது,2,3,NOUN,BASE_NOUN_VOWEL_து
மில்லனா,2,4,NOUN,BASE_NOUN
ஆலென்பி,2,4,NOUN,BASE_NOUN
ஐகாவா,2,3,NOUN,BASE_NOUN
தலைவவர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
கம்பாரு,2,4,NOUN,BASE_NOUN
கிரேண்கள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
கேன்பெர்ரா,2,5,NOUN,BASE_NOUN
டுர்காம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
லாக்ஆன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
அபக,2,3,NOUN,BASE_NOUN
ஐகிளவுடு,2,5,NOUN,NOMINAL_SUFFIX_டு
கந்தநேரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
கேப்ச்சா,2,4,NOUN,BASE_NOUN
தமைமை,2,3,NOUN,NOMINAL_SUFFIX_மை
குவான்கான்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
பன்முகன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
காங்வர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
மீகமன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
அஉம,2,3,NOUN,BASE_NOUN
ருதாபாய்,2,4,NOUN,BASE_NOUN_CONSONANT_ய்
காமராஐர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
சான்சிபர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
லெடெக்கி,2,4,NOUN,BASE_NOUN
மோடிமோடி,2,4,NOUN,BASE_NOUN
நார்தெர்ன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
சௌதெர்ன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
டாய்லெட்டு,2,5,NOUN,NOMINAL_SUFFIX_டு
ஆவோகி,2,3,NOUN,BASE_NOUN
வாங்க்கினு,2,5,NOUN,BASE_NOUN
தில்புரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
வாசைவிரார்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
பிரவதா,2,4,NOUN,BASE_NOUN
பலூனி,2,3,NOUN,BASE_NOUN
மாணவமணி,2,5,NOUN,BASE_NOUN
த்வரிகல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
ஐஎம்யு,2,4,NOUN,BASE_NOUN
ஏசிஏ,2,3,NOUN,BASE_NOUN
எப்ன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
சோதனையிடு,2,5,NOUN,NOMINAL_SUFFIX_டு
மைலோகிராம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
மூட்டுதசை,2,5,NOUN,BASE_NOUN
சான்புவா,2,4,NOUN,BASE_NOUN
அச்சந்தா,2,5,NOUN,BASE_NOUN
கூண்டுபோல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
யசிதி,2,3,NOUN,NOMINAL_SUFFIX_தி
பழகுறான்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
பன்வகைமை,2,5,NOUN,NOMINAL_SUFFIX_மை
சத்யசீல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
டிஇஇஇ,2,4,NOUN,BASE_NOUN
ஆதரிக்கி,2,5,NOUN,BASE_NOUN
பறிபோயுள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
சடரா,2,3,NOUN,BASE_NOUN
பைதாரணி,2,4,NOUN,BASE_NOUN
க்ளெய்ர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
கொண்டுபோவ,2,5,NOUN,BASE_NOUN
மரவனூர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
ஒக்ளா,2,3,NOUN,BASE_NOUN
காகத்தீவு,2,5,NOUN,NOMINAL_SUFFIX_வு
பாகீரா,2,3,NOUN,BASE_NOUN
தீர்வாளர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
மாட்சா,2,3,NOUN,BASE_NOUN
செகுன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
மிதப்பால்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
பழங்கு,2,4,NOUN,BASE_NOUN_VOWEL_கு
அரிபா,2,3,NOUN,BASE_NOUN
மகசேச,2,4,NOUN,BASE_NOUN
குகுனா,2,3,NOUN,BASE_NOUN
கோட்னா,2,3,NOUN,BASE_NOUN
ரெபசோலி,2,4,NOUN,BASE_NOUN_VOWEL_லி
நிபாளி,2,3,NOUN,BASE_NOUN_VOWEL_ளி
கனாப்புரா,2,5,NOUN,BASE_NOUN
தலகோட்டி,2,5,NOUN,BASE_NOUN
கோலோபடா,2,4,NOUN,BASE_NOUN
பவுகர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
சுதாபா,2,3,NOUN,BASE_NOUN
என்றபோதி,2,5,NOUN,NOMINAL_SUFFIX_தி
முகித்கான்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
கொங்கன,2,4,NOUN,BASE_NOUN
சுமாவி,2,3,NOUN,BASE_NOUN
எசியன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
முதல்சில,2,5,NOUN,BASE_NOUN
போடோன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
சவாணிடம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
கேரவல்லா,2,5,NOUN,BASE_NOUN
லகோதி,2,3,NOUN,NOMINAL_SUFFIX_தி
கட்டராகி,2,5,NOUN,BASE_NOUN
குடுபல்லி,2,5,NOUN,BASE_NOUN_VOWEL_லி
ரசிடம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
பார்பிகியு,2,5,NOUN,BASE_NOUN
ரிமோட்கள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
அசற்குரு,2,5,NOUN,BASE_NOUN
பளுக்னமா,2,5,NOUN,BASE_NOUN
பீரன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
அடியானூர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
தொகுதிகள,2,5,NOUN,BASE_NOUN
பொசசிவ்வா,2,5,NOUN,BASE_NOUN
முல்யானி,2,4,NOUN,BASE_NOUN
சீயட்டி,2,4,NOUN,BASE_NOUN
கத்பால்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
போர்டெல்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
உல்சவம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
தென்மாதி,2,4,NOUN,NOMINAL_SUFFIX_தி
தேர்ந்தல்,2,5,NOUN,NOMINAL_SUFFIX_தல்
சாதிக்கி,2,4,NOUN,BASE_NOUN
ஒன்னாமன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
கராதி,2,3,NOUN,NOMINAL_SUFFIX_தி
குளிரவா,2,4,NOUN,BASE_NOUN
லால்கோலா,2,4,NOUN,BASE_NOUN
பிடபி,2,3,NOUN,BASE_NOUN
யுஐடிஐஏ,2,5,NOUN,BASE_NOUN
மப்பட்டா,2,5,NOUN,BASE_NOUN
துர்மேன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
ப்ரீமான்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
மோனோவி,2,3,NOUN,BASE_NOUN
நோபாரா,2,3,NOUN,BASE_NOUN
மொசம்கான்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
தாவதுஇரு,2,5,NOUN,BASE_NOUN
பிறையாக்கி,2,5,NOUN,BASE_NOUN
மூர்காசனி,2,5,NOUN,BASE_NOUN
கர்னிசேனா,2,5,NOUN,BASE_NOUN
வக்கமுடி,2,5,NOUN,BASE_NOUN
அமெடு,2,3,NOUN,NOMINAL_SUFFIX_டு
கூலியில,2,4,NOUN,BASE_NOUN
மெக்பெரன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
ப்ரியாம்பா,2,5,NOUN,BASE_NOUN
ரெக்கைன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
ப்ரோக்கள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
சேங்டம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
ர்ப்பு,2,3,NOUN,NOMINAL_SUFFIX_பு
இதோநான்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
களவெட்டு,2,5,NOUN,NOMINAL_SUFFIX_டு
கனைன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
சுவற்றிலா,2,5,NOUN,BASE_NOUN
சேத்தூரான்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
எர்னாவூர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
அதிகாரன்,2,5,NOUN,NOMINAL_SUFFIX_காரன்
டிவிடெ,2,3,NOUN,BASE_NOUN
சுமார்ரூ,2,4,NOUN,BASE_NOUN
குரைச்சல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
ஐவர்சென்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
மோசம்கான்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
சேகாய்,2,3,NOUN,BASE_NOUN_CONSONANT_ய்
புள்ளாரு,2,4,NOUN,BASE_NOUN
மிழகம்,2,4,NOUN,BASE_NOUN_CONSONANT_ம்
முதோல்,2,3,NOUN,BASE_NOUN_CONSONANT_ல்
மிசாபாரதி,2,5,NOUN,NOMINAL_SUFFIX_தி
தியோபால்டு,2,5,NOUN,NOMINAL_SUFFIX_டு
பிராணாய்,2,4,NOUN,BASE_NOUN_CONSONANT_ய்
அம்ரீன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
குர்வாவ்ன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
தவிடாய்,2,4,NOUN,BASE_NOUN_CONSONANT_ய்
வரும்இது,2,5,NOUN,BASE_NOUN_VOWEL_து
டாக்சோன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
என்ரிச்டு,2,5,NOUN,NOMINAL_SUFFIX_டு
ராக்கடன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
கேரோலைனா,2,4,NOUN,BASE_NOUN
க்ளைடர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
ஆணைகேட்டு,2,5,NOUN,NOMINAL_SUFFIX_டு
சாகோர்ன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
நிலமான்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
பெற்றுள்ன,2,5,NOUN,BASE_NOUN
தாகிரா,2,3,NOUN,BASE_NOUN
எல்ல்,2,3,NOUN,BASE_NOUN_CONSONANT_ல்
லேண்டா,2,3,NOUN,BASE_NOUN
ரிவோல்ட்டா,2,5,NOUN,BASE_NOUN
போரிவ்லி,2,4,NOUN,BASE_NOUN_VOWEL_லி
போரப்பதி,2,5,NOUN,NOMINAL_SUFFIX_தி
காடியூர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
காந்தையாறு,2,5,NOUN,BASE_NOUN_VOWEL_று
மேல்பவானி,2,5,NOUN,BASE_NOUN
ஊழியூர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
கப்பல்வ,2,5,NOUN,BASE_NOUN
லைனுல,2,3,NOUN,BASE_NOUN
வெளியீடால்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
கயிறானது,2,5,NOUN,BASE_NOUN_VOWEL_து
டிரைபூன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
பாலிதனா,2,4,NOUN,BASE_NOUN
கண்டபிணி,2,5,NOUN,BASE_NOUN
பூத்துல,2,4,NOUN,BASE_NOUN
கேரட்டுனு,2,5,NOUN,BASE_NOUN
க்ரிகோரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
ரைபர்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
சக்தேர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
வரைநான்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
சாம்மேத்யூ,2,5,NOUN,BASE_NOUN
காரோட்டம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
சுருளன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
செங்காம்பு,2,5,NOUN,NOMINAL_SUFFIX_பு
கண்டபிடி,2,5,NOUN,BASE_NOUN
ரமணீயம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
வெச்சதுல,2,5,NOUN,BASE_NOUN
புபேன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
தலைப்புனு,2,5,NOUN,BASE_NOUN
சயிதை,2,3,NOUN,BASE_NOUN
நெட்டிடன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
நர்வாரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
மோல்லோய்,2,4,NOUN,BASE_NOUN_CONSONANT_ய்
சயுக்தா,2,4,NOUN,BASE_NOUN
நந்தகுடி,2,5,NOUN,BASE_NOUN
டெட்அலைவ்,2,5,NOUN,BASE_NOUN
சித்ரபு,2,4,NOUN,NOMINAL_SUFFIX_பு
நியன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
உலிதாவாரு,2,5,NOUN,BASE_NOUN
திப்சன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
மோர்குலோவ்,2,5,NOUN,BASE_NOUN
நிலைபாட்டு,2,5,NOUN,NOMINAL_SUFFIX_டு
மேக்வன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
ப்ரோக்தம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
அலகாய்,2,4,NOUN,BASE_NOUN_CONSONANT_ய்
செய்யலம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
கடமைகள,2,5,NOUN,BASE_NOUN
அம்டன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
ரெட்டீ,2,3,NOUN,BASE_NOUN
இடிஐஐ,2,4,NOUN,BASE_NOUN
ஐபேரியன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
தரகானா,2,4,NOUN,BASE_NOUN
பாதகமாகி,2,5,NOUN,BASE_NOUN
திரேந்தர,2,5,NOUN,BASE_NOUN
ரமாபதி,2,4,NOUN,NOMINAL_SUFFIX_தி
தபாத்கர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
சர்வாலய,2,5,NOUN,BASE_NOUN
மக்ரனா,2,4,NOUN,BASE_NOUN
பெட்பினா,2,4,NOUN,BASE_NOUN
மண்டக்கி,2,5,NOUN,BASE_NOUN
லட்சுமீ,2,4,NOUN,BASE_NOUN
அவனீதா,2,4,NOUN,BASE_NOUN
சாயிநாதா,2,4,NOUN,BASE_NOUN
நெருல்,2,3,NOUN,BASE_NOUN_CONSONANT_ல்
தமர்வாலா,2,5,NOUN,BASE_NOUN
கரோத்தர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
ட்யூப்கள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
டின்சா,2,3,NOUN,BASE_NOUN
கூறுகிஅது,2,5,NOUN,BASE_NOUN_VOWEL_து
அலெக்சீவா,2,5,NOUN,BASE_NOUN
கேவிடி,2,3,NOUN,BASE_NOUN
பச்சுவா,2,4,NOUN,BASE_NOUN
தழகார்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
நிமானி,2,3,NOUN,BASE_NOUN
கம்டீ,2,3,NOUN,BASE_NOUN
மகிடி,2,3,NOUN,BASE_NOUN
கொமுரா,2,3,NOUN,BASE_NOUN
பேலச்சேரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
ஒருபரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
வரதய,2,4,NOUN,BASE_NOUN
சிபிகள்,2,4,NOUN,BASE_NOUN_CONSONANT_ள்
உண்டாது,2,4,NOUN,BASE_NOUN_VOWEL_து
நிலக்கிரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
ராம்லலா,2,4,NOUN,BASE_NOUN
தயாராவர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
ஏய்ப்பால்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
கண்காப்பு,2,5,NOUN,NOMINAL_SUFFIX_பு
கச்வா,2,3,NOUN,BASE_NOUN
தங்கமாமா,2,5,NOUN,BASE_NOUN
கோபுரமா,2,4,NOUN,BASE_NOUN
கைண்டி,2,3,NOUN,BASE_NOUN
முகர்வு,2,4,NOUN,NOMINAL_SUFFIX_வு
சூரன்கள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
வாருங்கொ,2,4,NOUN,BASE_NOUN
அகுய்லார்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
கேசிசி,2,3,NOUN,NOMINAL_SUFFIX_சி
பினாமினா,2,4,NOUN,BASE_NOUN
கட்டிநோய்,2,5,NOUN,BASE_NOUN_CONSONANT_ய்
வாசிரி,2,3,NOUN,BASE_NOUN_VOWEL_ரி
ராமபிரபு,2,5,NOUN,NOMINAL_SUFFIX_பு
சியமளா,2,4,NOUN,BASE_NOUN
அமர்பாலி,2,5,NOUN,BASE_NOUN_VOWEL_லி
பொறுப்புசி,2,5,NOUN,NOMINAL_SUFFIX_சி
கோதாடோட்டு,2,5,NOUN,NOMINAL_SUFFIX_டு
படைகல்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
லடூரா,2,3,NOUN,BASE_NOUN
கொடியாக்ஐ,2,5,NOUN,BASE_NOUN
க்ளூவர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
ப்யூசி,2,3,NOUN,NOMINAL_SUFFIX_சி
கோமெய்,2,3,NOUN,BASE_NOUN_CONSONANT_ய்
த்ரோகால்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
யோவனா,2,3,NOUN,BASE_NOUN
நபாபன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
தடிப்பய,2,5,NOUN,BASE_NOUN
தச்சரா,2,4,NOUN,BASE_NOUN
மூடியில,2,4,NOUN,BASE_NOUN
இடந்தர,2,5,NOUN,BASE_NOUN
கோன்னோலி,2,4,NOUN,BASE_NOUN_VOWEL_லி
ராசீப்அலி,2,5,NOUN,BASE_NOUN_VOWEL_லி
ஆழம்காண,2,5,NOUN,BASE_NOUN
பவுலினா,2,4,NOUN,BASE_NOUN
ரூப்பூர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
அம்ப்பா,2,4,NOUN,BASE_NOUN
நெரப்ப,2,4,NOUN,BASE_NOUN
சிசிஏ,2,3,NOUN,BASE_NOUN
சிஆர்டிஏ,2,5,NOUN,BASE_NOUN
கோட்டானி,2,4,NOUN,BASE_NOUN
குடில்ல,2,4,NOUN,BASE_NOUN
ஏற்றிட்டு,2,5,NOUN,NOMINAL_SUFFIX_டு
நெடுகி,2,3,NOUN,BASE_NOUN
எல்லைபோல்,2,5,NOUN,BASE_NOUN_CONSONANT_ல்
ராய்சன்,2,4,NOUN,BASE_NOUN_CONSONANT_ன்
வளையாறு,2,4,NOUN,BASE_NOUN_VOWEL_று
திரகள்,2,4,NOUN,BASE_NOUN_CONSONANT_ள்
பார்போனி,2,4,NOUN,BASE_NOUN
ரதிவரம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
ஓட்நர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
உயர்கள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
ஆனகல்,2,4,NOUN,BASE_NOUN_CONSONANT_ல்
பகல்ன்னு,2,5,NOUN,BASE_NOUN
சாலவேம்பு,2,5,NOUN,NOMINAL_SUFFIX_பு
நகள்,2,3,NOUN,BASE_NOUN_CONSONANT_ள்
சமுன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
போலேலி,2,3,NOUN,BASE_NOUN_VOWEL_லி
அளூர்,2,3,NOUN,BASE_NOUN_CONSONANT_ர்
வாதவூரான்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
சுமராய்,2,4,NOUN,BASE_NOUN_CONSONANT_ய்
சுனான்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
கும்ப்ளி,2,4,NOUN,BASE_NOUN_VOWEL_ளி
மற்றொவர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
சாங்கூர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
கயாலா,2,3,NOUN,BASE_NOUN
எல்டோரா,2,4,NOUN,BASE_NOUN
மோகனூ,2,3,NOUN,BASE_NOUN
வதாலி,2,3,NOUN,BASE_NOUN_VOWEL_லி
டெட்லர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
ஐசேவ்,2,3,NOUN,BASE_NOUN
தொம்மலூர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
பொருள்களு,2,5,NOUN,BASE_NOUN
கினறுகள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
அரிமலம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
பேராதவர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
மோரிகர்,2,4,NOUN,BASE_NOUN_CONSONANT_ர்
வெள்ளகர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
கடல்கீழ்,2,5,NOUN,BASE_NOUN_CONSONANT_ழ்
நூலாடைகள்,2,5,NOUN,BASE_NOUN_CONSONANT_ள்
குலியேவ்,2,4,NOUN,BASE_NOUN
ரவுண்டரி,2,5,NOUN,BASE_NOUN_VOWEL_ரி
கிறிச்னர்,2,5,NOUN,BASE_NOUN_CONSONANT_ர்
யானையாவது,2,5,NOUN,BASE_NOUN_VOWEL_து
லுவெல்லுவா,2,5,NOUN,BASE_NOUN
பொழச்சது,2,5,NOUN,BASE_NOUN_VOWEL_து
சுபென்கோவ்,2,5,NOUN,BASE_NOUN
காமுல்லா,2,4,NOUN,BASE_NOUN
திரிப்பாதி,2,5,NOUN,NOMINAL_SUFFIX_தி
உத்தானம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
மசாதா,2,3,NOUN,BASE_NOUN
புதுவீதி,2,4,NOUN,NOMINAL_SUFFIX_தி
பாமகவா,2,4,NOUN,BASE_NOUN
மேனம்,2,3,NOUN,BASE_NOUN_CONSONANT_ம்
பிராதாரி,2,4,NOUN,BASE_NOUN_VOWEL_ரி
கசுவாகி,2,4,NOUN,BASE_NOUN
டப்பாடி,2,4,NOUN,BASE_NOUN
சப்கோவ்,2,4,NOUN,BASE_NOUN
கொசேகி,2,3,NOUN,BASE_NOUN
ஒஎம்சிஏ,2,5,NOUN,BASE_NOUN
அல்கராமா,2,5,NOUN,BASE_NOUN
யாரிட்டி,2,4,NOUN,BASE_NOUN
மரியசீனா,2,5,NOUN,BASE_NOUN
வேலையளவு,2,5,NOUN,NOMINAL_SUFFIX_வு
பாட்சாலா,2,4,NOUN,BASE_NOUN
கீழ்குண்டா,2,5,NOUN,BASE_NOUN
ஈரானு,2,3,NOUN,BASE_NOUN
தில்ரூவன்,2,5,NOUN,BASE_NOUN_CONSONANT_ன்
கேவன்,2,3,NOUN,BASE_NOUN_CONSONANT_ன்
அருள்மாதா,2,5,NOUN,BASE_NOUN
ஆவுரோஞ்சி,2,5,NOUN,NOMINAL_SUFFIX_சி
கிரிகெலி,2,4,NOUN,BASE_NOUN_VOWEL_லி
எசுறு,2,3,NOUN,BASE_NOUN_VOWEL_று
கடைமரம்,2,5,NOUN,BASE_NOUN_CONSONANT_ம்
